customer_id,user_name,ratings,review_head,review_body
review-179cc2c4-3638-41d7-bf19-5aadd5219c5b,nitesh bathwal,2,Could be way better,changed rating 5 star 2 star within six month macbook battery dead last night used morning battery dead battery need replaced
review-03c39943-fc3c-40c3-978e-6d890d874c93,Anilkumar V T,5,Thanks flipkart ...thanks apple,excellent product apple enjoying quick delivery flipkart 55240 local apple reseller quoted 70000
review-f86a0b7d-99d2-4376-9d16-dbb6e651cba8,Sai Prasad,5,Wonderful,build quality excellent mac os fantastic better windows osworst experience flipkart delivery worst deliverybut macbook air excellent
review-ba7a15ed-203d-47c6-87f1-1f9bbc267795,omprakash mahobiya,5,Best in the market!,amazing performance light weight slimvery nice product
review-84e778fa-4af3-4427-9405-f03dde776645,hemanth kotipalli,5,Awesome,best laptop professionalsi bought mba lot research specific needs studying mailing daily media hobbiesi windows user skeptic ios finally dared buy itpros1 macbook air best build quality 60k completely mind blowing deal truly feels like air2 oh man batterythis make fall love giving 1112 hrs easily3 track pad gestures best using windows laptread
review-4b1c1f55-db39-4ce0-957d-4dbb3673d868,Akhil Nibhanupudi,5,Apple will never disappoint you!,say beautiful piece built amazingly love track pad soft even though screen small old worth every penny buy
review-cd1230b2-6532-45bb-9052-91ec8b69ee69,Sachin Yadav,5,Fabulous!,got 56k availing 10 icici dicount dont look anything else unless gamer dont use heavy pro editing need genral purposes like multimedia streaming general editing like photoshop handle ease dont think budget windows laptop come close obviously super plus point battrey backup nearly 10 hrs even continuous use super light fast charger slim sread
review-6740cddc-fdde-4c36-9d1d-1dd2cc2b5591,Paramvir Singh,4,Nice product,say awesome product bought laptop android dev working like pro smoothly running programsbut heating issue sometimes feel cpu heating
review-255bb07b-91e8-48a6-9167-54f45a1d628d,vidhu mehta,1,too costly site so kindly be aware,u sell tooo costlyafter buy chek rates amazon dere almost difference 10000 sad flipkart users nevr recomened site compensation givn methank
review-890e0b57-1a67-4b4c-83cc-b6eb58a97558,Aplut Aplut,5,Mind-blowing purchase,better windows laptop price rangeperfect laptop college studentsif web developer best laptop youi bought laptop android ios app development performance laptop much superior windows laptopandroid studio loads quickly thanks 128 gb ssd runs smoothly heating load android emulator combined android studio android emulator takes 4gb raread
review-93214f48-d8d9-4b1e-878e-c41d1bf6e06b,Sameer Shaikh,5,Simply awesome,okay felt little harder use macbook air switched windows macos display small thought got delivered using realised performance thought windows lol give 1516 inch screens
review-527ba05e-db62-4134-a1bd-6ebd547f4231,Himanshu Sharma,5,Excellent,best laptop programming nd web development students
review-474f9cc0-8dd2-4617-b897-07f265aac742,Arup Nath,4,Really Nice,premium things looks premium performance okay okay type frank
review-c3e5a61e-9a39-49f5-af60-f16d7432751d,Flipkart Customer,5,Highly recommended,apple best among even 2017 model design day day performance fast display also good best highend models complete tasks better laptops price apple u get blody satisfaction words express
review-2602777a-0f65-4912-9419-1579d53dc2ec,Mukul Jurani,5,Highly recommended,nice product got offer best price
review-6a87e377-8a24-433f-8ee3-8290023e7299,Maulik Jadvani,5,Super!,looking buy laptop good process speed battery backup choose mac windows time macmini disposal aware fluency mac os battery backup awesome definitely last 8 hours single charge ppl travel looking great combination speed battery backup one option macbook air
review-8b9a3bd5-dc01-4867-8d0c-85d82a7dc121,Flipkart Customer,5,Worth every penny,beautypros premium look light weight smooth performance hdd fast etc etccons less storage
review-567a867e-3d96-4435-a2c6-d49da2112dd7,Avishek Bose,5,Mind-blowing purchase,premium quality product aluminium builtlight weight outstanding battery performanceamazing window transition optimizationsit currently running mojave v10144but recieved update 10146
review-d74a1f7c-c242-4429-8d25-056c3b23ea69,sainath banda,5,Excellent,really best one brought 45k big billion days top performance every area
review-2af5fbfb-80f1-4cce-bb2e-1c4d41d6b744,Akash Anand,5,Simply awesome,excellent machine people wanna start programming
review-7e22ed30-829b-4719-9224-48bc3196414e,VISHAL KISHORE VISHAL KISHORE,5,Perfect product!,goodperformancebatterylookseverythinghave using apple laptop last 5 years first experience macbookflipkart delivery also fastdelivery boy goodsince tape outer bigger box loose asked open inside box take macbook packaging check touched completely sealed
review-b25286a2-2c22-441f-8e51-78eaa2549c38,Shoaib Chikate,5,Mind-blowing purchase,purchased 53k billion daysbeing developer system doesnt hang even though open n number tools idesabsolutely loving non lagginess tiny classy look
review-c81f94b0-d29b-4680-be4e-1fccdee87817,Flipkart Customer,1,Unsatisfactory,received defect piecewhich repaired luckily warranty whole logical board replaced
review-75e5e6c2-eb23-4566-99c3-58f233d2cd50,Vijay Kumar,5,Best in the market!,stylish elegant attractiveowsome laptop apple good use battery life laptop performance owsomemost owsome part trackpad way apple think design laptop trackpad owsomeyou find laptop
review-52dffe9d-09cf-4135-bf97-149ca90cbb58,Ankur Kandoi,1,Horrible,flipkart worst online retail websitecustomer service worst
review-78965b2d-d973-4115-90dd-a25165b1230a,Shubham Pilare,5,Awesome...,awesome 45k
review-12d6ce7d-e627-4dc8-a6ce-3ebfcb2706a4,Md Jahiruddin Gazi,5,Fabulous!,superb entertainment watching movies battery performances good happy thatone major problem official work phd scholars would think good windows applications supported mac os system would difficult run app like originchemdrawpeakfit apps available apple store excepy chemdraw although need pay monthly
review-a716d5e5-6dbd-4814-8511-28bb319dd2eb,Parikshit Jagtap,5,Just wow!,buying macbook first anaylse requiremnets want descent laptop highest battery backup easily portable dont want gaming purpose must recommend macbook air 2017 model purchased performs well even many apps simultaneously open also switching windows mac see vast differences love short perfect laptop general task doread
review-618cd4a3-17f8-476d-a2af-7d18601c3782,Shubham saxena,1,Did not meet expectations,please dont buy product laptop crashed within less 7 months purchase would recommend apple air anyone gave enough number chances doesnt deserve anything laptop crashed four times engineer service center says motherboard faulty apple better refund money piecemacbook charger gets excessively heat within 10 min first use flipkart asking visit apple service centre instread
review-1372fb2e-8902-4992-b9dd-150611bac6fe,Ishita Agarwal,5,Fabulous!,bought 48090 using exchange offer price awsome laptop premium built light weight flipkart delivery also good got 4 days
review-a47af75b-6fd5-4232-b106-9ac26f4fa4eb,Sonu Sanghania,3,Fair,good one
review-c290ed1f-fdaf-4095-a707-d4c4b2a10da0,Nitin Dhiman,5,Highly recommended Got It at Rs42200,since using macbook pro already compare difference display qualitygood compare laptop average compare macbook pro retina display battery backup gives battery backup compare macbook pro comfort slim got rs42000 thats purchased great machine developers excellent performance expectedcamera quality good compare othersthis mac best users whose idea empowerread
review-7d88d065-1f35-4c66-8f7b-2fb27963ee40,Flipkart Customer,5,Do you wanna switch from Windows to Mac? I did! And I'm glad,didnt know could leave windows pc behind switch mac saw deal thats offered big sale took leap faith got product 45k chosen cost emi available effortless purchase one im really glad ofthe build quality excellent nothing offered counterparts running windows price os beautiful easily fall love cant say anything read
review-4e8da307-5b86-4627-9785-e35c6db9901a,Antony Mampilly,4,Really Nice,using since 12aug seems perfectly good apple macbook airseems good investment
review-85828b87-dcc0-4955-93fe-1d150bfafda3,Rohit Vyas,5,Highly recommended,great product excellent dealand awesome service flipkart
review-143df536-21a6-4616-b91b-ae6b1f984a86,Nidhi G,5,Excellent,macbook air awesomedelivery time everything expected
review-5609b2e4-9c7f-4605-ac4a-d0cd54e35d70,Saurav Ray,4,The best laptop for Programmers,ive purchased laptop 45k big billion day sale lucky get unbelievable price talking laptop 2018 outdated hardware design still best buy got 3 major aspects going laptop 1 long battery life2 light weight3 versatilethen go without thinking anything else yeah gamers use regularly coding web movies pretty awesread
review-6657de48-9f67-4603-8623-aad1354dc315,Santhosh Kumar,5,Brilliant,eyeing macbook past 6 months waited till big billion day big billion day offer amazing cost macbook around 58990 bought discount flat 13000 1500 sbi card ensure flipkart assured tag checking
review-8f3e0262-4b79-463c-ad22-3f95c41d4ce8,Sahil Sunny,5,Wonderful,skeptic regarding mac costly turns get exactly pay premium looking laptop great quality battery life using day became fan people complain display complaining used latest macbook pro varients compare windows laptops display amazing best unexpected part sound quality mind blowing never came acrread
review-950898e1-24fc-49f8-b6a5-29447d554bb5,James Poonnolly,5,From PC to Mac,good introductory macbook enough day day requirements light thin easy carry refined mac os pleasure use
review-54eb65d3-1d32-4ac5-8020-d57284c8b8a9,Flipkart Customer,5,Brilliant,awesometruly amazingloved
review-4d8fe090-eaa1-4f1b-84bf-5b2b277e9198,Flipkart Customer,5,Brilliant,awesome product good pricethanks flipkart
review-75cfa689-2159-4111-95df-a7d62e5a24d9,Vivek Kumar,4,Good choice,bbd best deal got 37590 exchange old laptop although old model terms usability performance design battery backup sound overall everything excellent decent enough daily usage steal deal apple macbook air rocks
review-a5564696-e70a-425e-8d64-509d8ce778d1,Rupam Laha,5,Great product,question product simply awasom satisfied filkarts delivery also
review-3d1a25d2-8d98-4446-8e58-33bdddd77300,Siddharth Sheth,2,Moderate,posting 1 star laptop flipkartthey keep exchange offer expect customers give brand new product returnthe pick guy comes cancels scratches
review-984087b4-3fc8-4f8f-9435-ff81e764876c,Raghav Sasode,5,Mac is Mac is a Mac,dream come true finally got mac air saying much say mac mac mac match one windows laptop far far behind build quality display processor look feel etc etc best go never experience worth every coin sept thanks flipkart great deal 2 day delivery
review-d2ada50c-ffa9-496d-bbcc-76493efcd415,BRIJITH Nath,5,Awesome,amazing product got 49990 big billion sales good delivery thanks flipkart
review-14864396-4d2f-4292-97a1-7a8579c6f111,Vijayant Kumar,5,Got it for 53K,highly recommended college students
review-36d004ba-5d65-4347-b545-5eeaa609aff2,dhananjaya raghurama shetty,5,Must buy!,awesome laptop
review-cbf06bfa-9f7e-4019-935c-d2bd42a7539a,Kumar Yuvraj,5,"Excellent.."".",product awesome expected worthi loved itawesome performance mechanical engineer perfectly fitted designing softwares rated 4 delivery good
review-51258d04-ab84-408f-bad3-c9c6c43dbd68,akki,5,Brilliant,got genuine product 45kim soo happi
review-225846f8-421e-4e9c-99a5-0b4c35058c92,Chinmay Patil,5,Brilliant,buttery smooth performance premium design beautifully made also powerful time apples optimization power memory unmatchable battery lasts quite long sleep mode doesnt consume even percentage battery definitely recommended
review-8112dee4-4fe5-4918-bbc4-22098dd1ad3f,Subhasish Saha,5,Awesome,blazingly fast user friendly windows user need spend couple hours first day slik
review-3eaef8db-c719-4050-87d0-824d46ca1843,Ashok Kumar,2,Good hardware bad Operating System,used apple products experience quite satisfactory macbook air 2017 model let confess even though hardware quite satisfactory mac os mark first foremost issue os user friendly like iphone os hell heaven difference mac os mojave iphone os sound quality form factor battery even display good easily use struggle get simple thing done fread
review-80b21247-924b-4994-baae-5b13a2f39372,Flipkart Customer,1,Worst experience ever!,stopped working 15 days purchase opens everything becomes black nothing working even pressing power button charger connected sometimes apple logo appears went dead
review-26f21cae-48ba-49ac-ae72-d177c6aa7f45,Arif Nadeem,5,An excellent laptop.,bought laptop wondering justified enough purchase macbook pro 13 india costed nearly 122k 8 gb ram 256 gb ssd purchased base config macbook air happy mainly able buy 45k exchanging older lenovo laptop giving severe headacheim software engineer company issued macbook pro 15 late 2016 wanted macbook could use personal tasksread
review-8b6d5035-b500-4a40-a5bf-e0d6704a7c7c,Srikant Nair,5,Mind-blowing purchase,awesome piece technology design stood test time long continue sopros good design heavy good battery good screen beautiful looks sturdyi bought 44k one yearly sales worth every dime go
review-433318ec-9196-444d-be7d-4cb387a11c83,Naresh Purohit,5,Super!,masterpiece applei used windows linux awesome experience impressive design os
review-63e75bd9-a0a1-45cf-adff-3bc8057f3282,ARPITA,5,Awesome,read watched many youtube video decided buy macbook air video many youtuber said display good good day day use editor video pictures problem buy 4k monitor bought 52k ipad pro 97 want buy go save 50k ipad pro ipad work extra monitor well tablet editing final cut pro good tried much andread
review-1ee2e302-3485-4fa5-93e2-e35de5a2cc31,Flipkart Customer,3,Does the job,macbook performance breeze 5 stars flipkart exchange old laptop disappointing even less mm scratch exchange rejected guess buy laptop flipkart exchange
review-e6b70fa2-2324-4b04-b3fa-045a5589f4ec,Flipkart Customer,5,Excellent,pros pretty much everything light weight super smooth amazing display high performance etc cons less storage space working fine even though ive installed lots programming softwares including unity android studio xcode
review-c583ce3b-8602-41b1-a413-501e6aef650e,Flipkart Customer,5,Fabulous!,wow amazing laptop performance awesome best value moneyany cse student get face software issue even software available itunes app store directly google downloadso ill recommend go
review-3f6a4874-cff1-43c5-9ebf-ace104a413a2,Simra Khan,5,Great product,best laptop ever students using last 2 years still feels like new amazing performance battery life
review-711c2683-223a-4fa0-b6b3-c2e530697c6d,Maahi Khare,5,Just wow!,wanna buy laptop budget 60k go
review-a91a4364-ab92-4683-98a2-633705134712,Rahul kumar,5,Awesome,awesome product ultra thin impressive battery life performance design means disappoint screen size big bezel somes time neglect problem
review-002ed37d-4295-46bf-8ccf-ce7fefffe20b,Prabhat Kumar,5,Terrific,one liner go ityou get updated version mac os mojave 1014amazing battery backup thin beautiful lookno performance issues heating problem macyou lots laptop except heavy gaming
review-921ddc65-7c39-4975-9e6a-7f0a676ce43c,Prodosh Kundu,5,Good for Daily Work - Value for Money,im writing review using around 1 month daily basis everything working perfectly far recommend product
review-de243a07-5926-4fa6-8373-585cf40e5879,Amol Nitnaware,5,Perfect product!,first apple laptop mac install look good impressive also best buy basics apple
review-75de1737-c087-4509-8e39-260c28f1d836,Pradeep Sharma,5,Classy product,nice product
review-f0df1236-d616-4dd2-8a47-1ea9fada871c,Mr. Divyasingha Dev Dev,5,Classy product,2nd macbook air best part laptop also use windows operating system
review-8d5f4478-1e34-4793-b1c7-b6530b23711f,Anuj Abhishek,5,Classy product,first ever macbook got delivery 6 dayswell packed open box brand new macbookmost surprisingly manufacture april 2019thats wowremains know macbook
review-522276a3-3873-4b7c-b966-9bb0fa45c979,Jitendra The rider,5,Excellent,good
review-2eca0bb9-0c8d-405a-b2eb-a910d6f63f23,Biswamay Pandit,5,Excellent,terrific purchase
review-32edab3a-f754-498b-85b9-8eea10473920,abhijit sen,5,Super!,open flap start get feel big package come small size elegant design finest creation apple helping people give unprecedented experience finesse quality speed performance user friendly interface alongwith beautiful ergonomic design hats
review-c52a9018-09ef-4f0b-9016-ee0120dcd674,Manohar Singh Rawat,5,Fabulous!,amazing performance design processing power quite high
review-5f9045fc-cb5f-474c-9e0a-fc3475dd7523,Aman Yadav,5,Awesome,awesome 51990
review-504320b1-8aed-461c-8d2c-4947ee07cd30,Anand Bhaigade,5,Simply awesome,previously one 4 gb ram config 8gb works like charm bit lag android studio xcode ok since heavy softwares running simulators pain 4 gb mac one pretty fast looking something 45 years medium heavy use use macbook 89 hours per day every day dont want spend anything maintenance go buy anyways got 51k diwali offer even 62k bettread
review-eed45714-46b5-47b9-b2fd-1277514654a5,souvik dey,5,Terrific purchase,good
review-6814fe6b-39b5-431e-aace-b2dc53fb9663,Upanshu Singh,5,Perfect product!,good performance nice design laptop quite better windows laptop price range speed processing fast display colours vibrant bad good normal works internal ssd storage less major issue macbook one bought 256gb variant cost high size also smaller using one month performance impressive also apple services top class one issueread
review-01d8eb63-ae3a-40ca-9806-defe2f85ebdc,Flipkart Customer,5,Perfect product!,first thaqu forlightning speed delivery awesome packing coming laptop looks classic shiny beautiful keyboard superb display ok screen appears little bit small design look performance makes value money
review-d58f2471-9ada-4d21-af2b-c268dd3296d9,Harshit Gupta,5,Mind-blowing purchase,due 18 ghz processor speed little slow wise excelent product really apple best brand purchased rs 52k big billian sale 2018its good looking light weightwith good battary backup
review-4ec7a785-1180-4a66-9e7d-7527d7224424,Priyanshu Rana,4,Good choice,amazing product
review-6a59f3df-e0a3-4211-9c73-ab5cccb0be7e,Nutan Pandey,5,Wonderful,simply best laptop u get 50kmost recommended law students frequent travelersamazing speakersamazing speedthe display doesnt feel bad u upgrading 3040 k laptop u coming higher specced pc laptop u find differencebecause smaller screen ppi great every content looks greati got 42k big billion days including hdfc offers exchanging old android phonei definitely thiread
review-a97805e6-5132-4ac4-a5ea-3e471f387da1,Mrityunjoy Bhattacharjee,5,Just wow!,dream comes true issue amazing speed feel ssd os boot time high speed yet started full faces development able install vs2017 office 365 works fine
review-895994bb-9a8b-4e43-bd2f-48ff42b3af11,Mahesh Chittoju,5,Terrific,performance good good program tools like visual studio need attach external drive space
review-8994c7e1-22d2-465d-adf0-9372a2e41916,S Nagaraja Rao,5,Best in the market!,excellent lappy thank much flipkart
review-0efb2730-1463-4840-a89f-6b64547f8609,Aman Singh,5,Awesome !!,awesome product using mainly using writing efficient codes python java lag nothing loving delivery time thanks flipkart
review-31cea9f5-45f1-4bab-8ffb-88efa92127bd,Jigar Shah,5,Terrific purchase,superb machine entry level computing unless much obsessed windows os time shift mac os works great yes run pirated softwares mac worth try
review-86d54137-1809-4782-b5cb-7e572cf1fb13,VIJAY BABU,5,Perfect product!,like muchhaving everything right
review-8170c776-91ca-47ae-ac9e-9d401a182e91,Flipkart Customer,5,Fabulous!,best product best price
review-3091643b-3727-425c-bfec-485ea98db5d7,Deepthi Maria,5,Brilliant,best product high battery backupno complaints
review-d7e155e0-0c7a-4c72-9bc2-acccc4ee2a66,Saiprasad Shetty,1,Trackpad malfunction,trackpad new macbookair doesnt work respond click even day flipkart wont take instead asks visit apple centre sales service doesnt exist distress
review-c15f8574-1a39-4080-9b4f-ec2b4f385dd3,Rajesh Kumar Vijayvargiya,5,Good Enough for the price range,1 best product2 really light weight3 easy understand use4 hardware issue within 4 days buying got good service support
review-b9cb7268-5861-41e6-8ce4-42cc1e1c66f1,Nirajan Sharma,5,Classy product,bought one stability one sleek like super sleek sexy although miss numeric keyboard stability battery performance makes concerned quality screen say far better reviewers say mean worked 15k laptop fhd laptop last one many others one even though pixel wise display tad lower fhd screen nowhere bad like windows hd screen love tread
review-6da4e0e7-37e1-4ab0-a084-70b29802b6a6,Sunny Gupta,1,Worthless,keyboard malfunctioning first day
review-77f7d9a3-4ffd-46de-89e9-0e6bde556f2d,sujeet rockstar,5,Terrific purchase,cool nice product
review-7084db6e-899a-46c8-b255-2cf7a769b5c4,Akshay Patil,5,Must buy!,2017 model macbook air 2019 2020 really fabulous product latest model old model believe need select product based profession requirementsi programmer product fulfils requirementsever since switch mac windows work gets easy efficient important factor os superb way way better windowstho 5th gen i5 processor good i7 67th gen iread
review-e9a6d79c-4335-4ca7-a633-f3288d385c60,A Gupta,5,Best in the market!,week 10 days going recommend interested buyers go immediately ignore negative reviews cause experience far touch wood nothing short magnificent best laptop world long yore mostly writer surfer streamer long lasts stays available buy thr price point 55k 65k last apple laptop powerbook g4 12 years ago moon vread
review-7ada4d79-d01f-46e8-850a-50da151974dc,Flipkart Customer,5,Best in the market!,lots doubt macbook apple products flipkart 1 whether get original duplicate product getting product doubt got clear received seal packed product verified warranty details also apple website 2 switching windows laptop macbook laptop worried whether would able install application using windows laptop need laptop programming nread
review-c3938bdc-0a7d-42b8-965c-66f781c9c1dc,Ayush pratap singh Singh,5,Great product,still august 2k20 best market
review-27a426d3-7b29-4b98-bba2-83373b1a8b54,Basavaraj Sajjanar,5,Terrific purchase,great lap top got rs 60450 value money
review-f3fdbd14-06b9-4ad7-b92b-7aa3babaae1b,Raji Pillai,1,Did not meet expectations,one year line motherboard working please careful buying retailer
review-b8ea4f4a-ff19-43a7-b0b4-dcd9a50aad4b,Bishal Saha,5,Worth every penny,awesome packaging delivery within 2 days nice product
review-086fd802-fb67-4155-81a4-ad774fef5062,Bhrigraj Singh,1,Absolute rubbish!,seemed good deal initially worked perfectly months however screen got damaged due water apple store asking 44k replace screen got replaced outside 22k system used hang multiple times says apple devices dont hang finally worst part charging issue device doesnt charge
review-88b54034-2e04-46d1-b627-4e3fd9894594,Flipkart Customer,1,3 days and keys started falling out,came good packaging happy delivery checked serial number found original 3 days even used keys loose started falling frustrating paid huge amount build quality pathetic service center
review-e0c2331d-1fe9-4bb2-9d37-3652d752e8ce,Abhishek Goyal,1,Very poor,charger working properly
review-b49967f0-5b92-4c30-b8f3-61ddc1183dbc,Shubham Rastogi,5,Just wow!,bought macbook first timewhen opened felt love design quality superbi feel like child idea operate mac os mac os easy operate trackpad simply wow battery backup excellenti used continuously 3 hrs battery drained 21 say dont want make essay
review-55c048ac-3879-456a-bc08-a363fd118392,dhruv mehtani,5,Classy product,definitely one better laptops purchased using windows since beginning beginning mean windows 98 version amazed ease use mac os x contrary popular belief easy use surely stable macbook air sleek sturdy made last enjoying working recommend friends
review-1a2c52c3-70c5-4bd5-b11f-80cdec9fac31,Manojit Panda,5,Super!,got 505k delivered 4 days last bbd ipad time macbook air flipkart deserves commendation product silence best way review product see feel believe first apple product caress days budget laptop user like screen infact upgrade hardly better quality screen available laptops 23 year old wread
review-95c6ebaf-fcb6-41da-860f-1e8f6f860b24,Debasmit Sarkar,5,Great product,flipkart authorized reseller appleand getting huge discounts herewhat say
review-8744dc39-24c6-48fa-a65f-59b29d9767ee,Sunil Royra,4,Happy to switch to Mac OS..,bought bbd around 435k first would like thank flipkart cheap bargain quick delivery coming laptop us know mac os beast build quality awesome i5 processor working smooth like butter daily tasks
review-7ad26d09-727a-41ef-ad25-0aa1cf9cf54f,Premjeet Kumar,1,Terrible product,battery draining fast even internet surfing
review-62b3d159-59b4-4ea1-b030-601376be22e8,mahendra vala,1,Did not meet expectations,product came defective inside common man see first eye ran error mode visited apple store fix errors apple store replied product circuit damaged come warranty paid extra rs 7000 fix problemterrible seller
review-bd4233df-2d3e-4771-977f-eef46636c6eb,Nithin kumar,5,Brilliant,worth price pretyawesome apple passiinates
review-e0e20b21-d88b-4da2-863a-bb845c39a9ae,Hitesh Jambhulkar,5,Great product,got product big billion days offer rs44900 thats probably excellent offer considering retail value 66kthis experience 15 days useabout productdesign everyones favorite beautiful apple logo got premium touch well built sleek elegant one beautiful machine youd ever get hands ultra slim ultra light youd barely feel weight bag extremely portable read
review-d66a8eaa-287c-4458-b1e3-fc6e9b928513,Adharsh nair,1,Absolute rubbish!,complaint productcharger working
review-74604e3e-4923-4fae-961b-2cfeccc704ca,Naresh Dora,5,Perfect product!,one work fabulous product
review-243308e5-bd28-4853-987f-e09d7a4e32cd,Flipkart Customer,4,Wonderful,design awesome 55performance good 455premium quality display 435battery back 68 using internet continueslycharger heating high 395facetime video call laptop also heating suddenlywill update 1 month use
review-2e0a8823-4849-448f-932f-1b263997fd74,Ankit Kumar,5,Brilliant,value money 49990
review-867fad31-7075-4a57-b54c-9b7ed84efef3,Kawaljit Singh,5,Mind-blowing purchase,awesome product great price flipkart got gud price tag compared market complete authenticity product flipkart nicely packed delivered special delivery process flipkartpurchased 3 sept got delivered 4 sept great delivery process flipkart
review-69ddbee3-c9e4-46d8-97ee-d419d33f0368,Bratin Dey,5,Perfect product!,elegant satisfied best amongst super fast operations bright hd display awesome sound quality lightning fast processing loved
review-2376068d-f03e-4af0-8b50-b37e6f39457c,Ramalingam Balasubramaniyan,5,Terrific purchase,phone users use fullespecially using bank transactions getting otpwithout using phone time savingcompare windows different experiencehappy
review-13bd5da8-baec-4dd9-a33b-5e5681eb86b3,Vipul,4,Wonderful,good mac low end works well lighter tasks code bit watch movies browse edit photos breeze could push extremes video editing toooverall satisfying good lappy budget cse student bit research buying lappy decided one budget go new mac2018 one retina display smaller bezels totally awesome
review-c3355fcd-d303-4849-a7aa-10974fa24d35,Jerry Bernad D,5,Super!,mac os smooth easy use absolutely best buy 2019 toogo second thought dont get much research screen pixel etc etcfor normal user best laptopnot gamers sure
review-b2f8774e-4b0e-4f40-8790-355d396f15f1,ABHIJIT PADHYE,5,Super!,beautiful machine great speed nice battery back absolutely hang nothing finally apple one drawback would like mention storage would 256gb rest absolutely fine recommend buy
review-7168b3a4-4523-4381-a604-458c610eb79e,Manish Aggarwal,1,Horrible,product gud flipkart big big big lier taking orders showing great schemes like exchange simply refusing accept exchanged products even normal wear tear product big fat fraud ecommerce big noooooo flipkart future
review-07813482-a2e1-45d6-8524-98674c3b58cd,CHETAN TILWALIA,5,Worth every penny,bought big billion day sale fantastic deal got 49990 premium design quality product apple delivery average ecom packaging good thanks flipkart overall good experience
review-7a2f5968-128c-450a-8379-1ab57aaae602,AMARJEET GHATAK,4,Pretty good for an average user.,review six months usagemy personal opinions form qa give guys better understanding q apple fan boy writing reviewa definitely dont think ever beq laptopa looking laptop would allow daily casual stuff like surfing net replying emails presentations yes one important aspect love carrying laptop around travelling often long battery liferead
review-7d963afe-5f69-46d7-bd07-81b68bd2ef58,DEVENDRA RATHORE,5,Ultimate Laptop with Slimmest design !!,ultimate product complete peace mind bought mac book air 6 months ago great india shopping day stunning slim look lowest weight best part longest battery back 89 hrs
review-c9c36744-a4db-421d-9866-4b93f148f066,Karthick Vijayakumar,4,Worth of your money,one word worthymacbook boot time apps launches pretty quickly ssd processor quite fast keyboard haptic feedback great backlit light bleed less battery performance top notchone thing laptop lack screen quality resolution always port connect big screen
review-7bf146eb-b11b-42c2-9259-c2c4a518b701,Gurjit Singh,5,Brilliant,loved lived awesome thing using ios development superfast lags nothing awesome piece hardware software
review-f51bdf04-1dc3-4e1d-af86-eccc412de12d,Tony Cherian,5,For the price paid it's great,got 42k exchange offer diwali sale got august 2017 manufactured model checked serial number apple site sure enough 1 year warranty packing good laptop protected wellit came mac os sierra box theres free upgrade latest os high sierra performance silky smooth theres steep learning curve youre coming windows although thin theres reassuring weight machine better get read
review-1318256a-a76b-45a8-872b-3488c2dce087,Saurabh Kumar,5,The most effective laptop in range of 50k,one finest product ever used lifeapple really done good job manufacturing product within reach middle family income commendable job
review-e3da4a0f-32f2-4d95-9aad-8f39a343199f,Niladri Jyoti,5,Good product at good price,good product light weight high battery back reliable mac os fast speed due ssd 8gb ram doesnt heat used long going history product sustain good points even years unlike laptops deteriorate months couple years unbeatable price bought final price 485k
review-2085a668-a047-4340-9f56-234bd74008fa,SIVASUBRAMANIYAN S,5,Simply awesome,macbook air highly recommendedgoitandbuyit
review-a8c8086e-7c63-4f83-a94c-a3093ded9794,Rakesh Rai,5,Awesome as ever,im user macs since 6 7 years already two macbooks son needed laptop 2nd thoughts getting one enough already said air words befit delight givesflipkart delivery quick packaging excellenthappy satisfied
review-eb3e2324-f36e-40f0-a1f0-3f31505fc60e,Prateek Sharma,5,Terrific purchase,thankx lot flipkart fulfilling dream got 44500 dream price always wated fr day 2017aug model really awesome thnk u flippyyyyy n bg bll days
review-1c483a71-c6c5-4cda-9666-7726b8188d41,Jyoti Ranjan Panda,5,Great product,good n nyc easy handle got less price 50500 good product general use good
review-4adeb290-9ae7-4d99-a7a8-3cb8a0fc113d,Abhishek Anand,4,Pretty good,4 magsafe adapter getting heated charging
review-1c1aa0d7-f61d-4afc-b428-8414de68f7b9,Anand Shivam,5,Classy product,looking laptop creative things best onenot gamers
review-d73ce364-5c4d-4cba-930f-6cf568c3d6b0,Flipkart Customer,2,Bad quality,keyboard working x button
review-4fdd9416-e6be-4c98-b81c-f8299406229a,Gaurav Shukla,5,Excellent product from apple.,excellent product apple enjoying quick delivery flipkart
review-12535f04-d422-42d0-9686-b98f15227afd,Flipkart Customer,4,Worth the money,nice product
review-8b57dfee-feb4-4ca5-9471-621a047b46b3,Hemanshu Gupta,5,Terrific purchase,purchased 59000go pretty worthy laptop
review-6a3d1b43-ceac-4e19-b597-91b12a5230fe,Rahul Gouda,5,Awesome,worth money
review-6b19f83e-fe23-48b0-b0b1-a1e0796b1a5b,Biswajit,5,Terrific purchase,slim awesome speed
review-d9d015a9-d5b1-4c4e-b5b4-46d9ba721ddd,Sumit Dutta,5,Worth every penny,best laptop ever seen best performance good product thanks flipkart demerit price updown everytime brought product 61990 rate
review-b4405154-5135-4499-bd10-d6a2411eeb84,Sumant Phadtare,5,Perfect product!,using 2weeks nice experience
review-10e1bab0-338d-4229-abaf-4903961b6dad,Suresh Kumar,5,Must buy!,wonderful apple
review-5eb8ba95-0975-4745-af72-fc4397599835,Flipkart Customer,5,Must buy!,awesome product
review-0222bae2-df26-4417-bd0b-5d75cf5eb40b,amit pal,5,Best in the market!,best lowest price
