customer_id,user_name,ratings,review_head,review_body
review-4ba49e92-25ae-4c3d-8328-8f24bec196d4,prasanna prasannanandu,5,Mind-blowing purchase,super
review-43232592-42ec-4353-ace7-388f165bfc75,Bhupendra Gome,5,Terrific,good super
review-705c39d7-e211-452c-8d9f-797a972c2b0f,Flipkart Customer,4,Good choice,great camera didnt got data cable
review-e6f2cdc6-8aef-49c2-bc74-7b2bed906cbc,Himanshu Bhatt,5,Worth every penny,nice product fast delivery cheapest dslr currently available beginners
review-ec11bd90-c2ea-4482-92e2-0624a1751513,Vishnu nath vs,4,Pretty good,good product good service
review-dcf81ec9-f99a-46a6-aaa3-469fe92288d7,yash gove,5,Great product,nice entry level camera
review-aab2d494-efbd-4cc6-afcc-ca81cd2d2ef3,Anil Kumar,4,Wonderful,best beginners
review-320bc6b7-4237-4fd2-aa2b-c186fbc83223,Laxman JEJJALA,3,Just okay,low cost dslr suparab good qwlity
review-426f0abf-53f8-4b48-a2c1-31efe91e2df6,Tadar Bapu,5,Terrific purchase,good
review-bbc7394c-0e7d-4b13-8f89-fec77ec51b5c,Shashank Mod,5,Must buy!,good product
review-b8bfd572-e994-41a5-a0b0-f61cad55d9f1,Chawkat Subhash,3,Just okay,clarity good
review-7b11ed32-b123-4bb4-af25-f524e43a657a,Jeet Singh,4,Worth the money,camera good take pictures easy handle facing problem focus rotate zoom take close photo clear may aware set properly zoomotherwise open area good even take photos hills long distance
review-51a4ad23-a159-4f09-9fb7-8e169de19e24,Flipkart Customer,4,Good quality product,super canon dslr
review-385f44c5-c24a-4dd2-bf22-8a2ddf536b1e,Flipkart Customer,4,Value-for-money,good quality product canon personally like camara camara result quite good
review-8fc49333-ae77-4baa-b568-8c04de6ac37b,Manoranjan Sahu,4,Delightful,brought 18k best value excellent beginners
review-d4ba110a-3da1-4ff3-967b-4cade0ea2fa5,ajay yadav,4,Pretty good,super camera beginners good lens problems
review-a1198504-990a-4140-a7af-ab4ef1231424,Dayaram Parjapat,5,Best in the market!,good product
review-5556284c-76d3-40b3-8d83-1b2b6275f8aa,Ayush Mathur,4,Nice product,canon eos 3000d good camera beginners product delivery flipkart fast proper manner
review-8500d965-05f5-4431-ba35-7fa03e370a1f,Rakesh Negi,5,Wonderful,awesome product
review-f3724bd6-0ecd-4f7a-8811-9b520d0b62a8,Flipkart Customer,4,Good quality product,nyc product
review-cf66860d-affa-40a9-84c3-fd0071be2163,Amit Mohan,5,Must buy!,beginners good camera
review-185e24a7-ef88-466c-8a68-180f8459ac90,V.thudhivaanan rathinam,5,Simply awesome,good
review-31177a5b-0a41-4b95-89a0-837b7c50560c,samuel buraga,4,Good choice,super cam low price
review-ab968354-aa94-4547-ae5b-f77893e23a19,harikrishna patel,5,Just wow!,fantastic one
review-7245a652-0b08-4617-80bc-f891801a30b3,Sagar Ghosh,5,Great product,happy
review-761df3b6-1ff6-4d17-afce-5af7fd8cda1b,Shrikanth A,1,Absolute rubbish!,audio input available dslr tried buy somewhere item available
review-0f8d0f14-3a1d-4c44-9bc3-f3ad9b01e5eb,Rahul Kumar Jaiswal,5,Fabulous!,rahulkumar jaiswal kalyan camera dslr best kwaliti
review-228ee4d4-5b0f-4cb9-948a-62a1e9538a4c,Rajesh Kumar Dash,5,Simply awesome,nice product
review-8c2ce472-7fc1-4ef8-b72c-39823761a82d,Komal Sharma,5,Mind-blowing purchase,must trypicture quality awesome
review-13d0435f-baf6-43db-8afd-561e6fc21aad,Flipkart Customer,5,Must buy!,one best camera learn photography
review-f2194791-7b29-4fde-9259-ff377d5e37a6,Adarsh P,5,Fabulous!,memory card
review-3592a831-5322-4763-865d-baf826d2abd7,Flipkart Customer,4,Delightful,awesome
review-8c40e595-0871-467a-8096-996e741fb56e,Bhawesh Kumar,5,Wonderful,really owsm
review-f29aa434-3dd3-4417-a23c-9f5060e3066c,Flipkart Customer,4,Pretty good,nice product awesome
review-7c3b4782-285e-463e-8657-dfa549b21a69,dinesh rawat,4,Delightful,nice perfect beginners
review-b17b86bd-0ac4-4c69-aa71-a9dcd9c48228,Flipkart Customer,4,Nice product,good
review-3ba77887-b2f1-4a98-84eb-c90cc3fb3aad,SREEKUMAR A,5,Wonderful,good
review-2baa8f6b-5e00-41ef-80f0-9ac17e4bb6f6,Flipkart Customer,1,Waste of money!,poor extra flah se
review-78e0bc66-1689-42a3-835b-de9e00d714b7,abhishek banerjee,3,Just okay,good startup need best try 24mp camera 18mp
review-8f07a85a-cad3-418d-acea-db5e3dcd5edc,Zubair Ahmed,5,Fabulous!,excellent dslr camera major missing onoff buttonno touch screen lens dioptre
review-60df983d-d6ff-41cd-b712-82a5494d5b63,Flipkart Customer,4,Delightful,good prodect
review-9a4c89da-4d22-4968-bf7a-b41738a9cf9b,Elavarasan Raj,5,Great product,good
review-7ab09615-013c-473b-9f0e-3091f3aff1b0,Amit Kumar,5,Terrific purchase,excellent product
review-d8dce7f4-6fcb-4313-9491-f3ff847035de,Sunny Jangira,5,Terrific purchase,superb product loved clearity
review-0e76af6d-0b33-4410-9f9c-eddd4da64e0c,MVM Krishna,5,Great product,good quality product price photo quality commendable iinbuilt wifi advantage used wirelessly use camera capture data transfer even video quality nice at1080p
review-39ad58e3-9aee-40cf-8416-4de2b0f7524a,Ram Ramekar,4,Good quality product,best beginners
review-931e1bfb-adf1-4daa-b010-03a8f301a814,Abrar C A,4,Really Nice,nice product
review-52d431c5-d6f9-45e4-87ab-ac7557b467b4,Ajay Chougule,5,Simply awesome,great camera range brought rs19999
review-886a9a87-eecd-414b-a060-084b94cf5977,Flipkart Customer,5,Best in the market!,good one beginersits awsome product
review-983c59f6-f72a-48df-9bbd-8f4d1acaf3aa,Flipkart Customer,5,Best in the market!,super
review-759c2c42-d095-4bf4-969c-2d65a943b6e4,Arti Joshi,5,Best in the market!,awesome perfect beginners dslr lovers
review-a167e897-9d08-412a-9a47-bbd3d35813ae,Suraj Belludi,4,Delightful,unbelievable price 18999
review-35b9985c-5a05-422e-aebc-5ea7c0ee3821,Deepak Soni,4,Pretty good,good camera price
review-cf734f96-482c-4647-8e89-41d561aab60c,Flipkart Customer,5,Terrific,nice
review-97ced13c-170a-4f14-8092-c1976d0e70dc,Agnishwar Basak,4,Really Nice,good
review-5ca1b82f-a212-4983-9d31-5802ba878c3b,Flipkart Customer,5,Wonderful,worthy good product beginners
review-6b69856e-649b-4c7a-abbf-930c14423992,abhi gurjar,2,Moderate,doesnt speakerworst product without speaker
review-0acf7cca-8907-4f2d-82c0-6b5d718dcc39,Sandeep Chaudhary,4,Wonderful,given original cannon carry bag camera
review-6148829d-93d0-49e8-8de3-b48e209e5010,Flipkart Customer,3,Decent product,average product
review-137bf323-8ee7-4045-806e-22fe5269c953,Parth Soni,5,Terrific,good beginners gives good result good battery life
review-4d2ba6e7-7272-4f8c-867f-e1b603c6d15e,Ajay jamatia,3,Nice,nice
review-a1a850c4-a3ea-4335-a7a9-471fc4fd7d60,Sijin Mathew,4,Delightful,nice one perfect
review-0c65510c-b194-43ee-9970-291bb8855381,Flipkart Customer,1,Terrible product,good
review-ec5a6c6a-6554-45dd-951e-d5e87067d1af,Flipkart Customer,4,Very Good,good
review-973f3fc3-7acc-46f1-9aba-98442c75a7f2,Jitesh Sharma,5,Just wow!,amazing deal got 193kamazing pictures loving
review-1218315d-209e-42de-b5ef-c893fbd5ca15,Flipkart Customer,5,Great product,using since last three months everything fine
review-c9386bea-dec6-424f-8d94-7588b0f7a2b9,Prashenjit Karmakar,4,Value-for-money,nice dslr beginners
review-dc1e3b87-8dcc-43f8-9fce-4164b6c4c534,Hari krishna,5,Mind-blowing purchase,gud looking nice product camera clarity nice lens gud battery back gud
review-0d3b2611-1968-43d7-8a13-4949258dda29,Flipkart Customer,4,Wonderful,good
review-ca49a1b0-f40a-4c9b-bb6d-693c83f78c91,MICHAEL EKKA,5,Simply awesome,good
review-4ce2a21a-3584-41c3-9044-69b7c2828416,MANOJ MANU,4,Really Nice,good product
review-435cce85-5159-48f2-9ef9-a43781a3f868,Shotike Hopak,5,Classy product,wow wow
review-645cae19-06c1-42b8-afb4-e21fa1fe9357,kaamil cn,5,Fabulous!,good beginnersits base camera also base lens camera packthe lens zoom il low cover short distanceanyway camera performance better
review-f4b60ea2-2d7c-4f86-9676-878d1ef12517,Samod KP,4,Good choice,nice dslr beginners
review-130a54e0-52f6-4aa0-aa45-54d63d04ebd2,Flipkart Customer,5,Perfect product!,fabulouslproduct
review-f6d474e1-f73d-4644-b333-43c587f45085,Shaikh Shamshodin Dastagir,5,Great product,nice camera quick delivery thanks flipkart
review-5af6c145-b641-482a-a00d-029fcf197d82,Mrinal Kanti Das,4,Worth the money,good beginners
review-f27d1c32-cd4e-4085-8fa0-53c2956fac9b,Suman Shandilya,5,Terrific,best entrylevel dslr camera value 4 money must buy
review-3e5af613-b0ac-455e-a797-59996c5118eb,Flipkart Customer,5,Terrific,rate change everyday dslr camera
review-cf754609-f5ec-4396-b930-6ec6ae952b8a,NITIN RAJAK,5,Highly recommended,best entry level camera
review-a470ee0d-193e-4081-aa0e-7784bc0c2d6a,Flipkart Customer,5,Classy product,camera soo veryy good please buy
review-e5f84bce-5e99-4df9-ba58-23e9cadf1dcc,Flipkart Customer,5,Awesome,aswom
review-2ff7828c-e622-4a33-9217-2221893dd0fc,Rajendra Tare,5,Excellent,best cameraall range lenses available
review-345d0646-599d-49ae-b3a0-5090830a23ab,Flipkart Customer,5,Great product,awesome easy use long battry
review-583b36a8-e38a-4125-82ce-d0dfbe2c7efc,Riddhi Bhojane,4,Wonderful,awesome camera
review-e0212228-480f-466b-b4ec-3d0d9861ce1f,Flipkart Customer,5,Worth every penny,amazing camera beginners really allows learn basics photography like shutter speed iso aperture etc recommend every beginner first learn use one thoroughly move professional level cameras like 80d 5d
review-8a58e97d-9f89-4222-8f18-a3766cfeb958,Flipkart Customer,5,Fabulous!,nice canon camera enjoy tha place
review-49b2439e-9b54-4a08-9ad0-cb8de63a92ee,Ankit sarkar,5,Super!,best beginners budget friendly dslr thanks canon
review-a527500d-bead-464d-a9fd-2e3f4e3c66e0,Akash Das,4,Wonderful,price camra good carry bag good
review-91cfb99b-b241-43b3-9201-673ea20343ee,Arjun Crabby,5,Classy product,supar
review-f82001ae-a088-4757-b1a8-1699fe0ffb6b,BIRAJ SEN,5,Great product,perfect product first time user
review-2bc27aae-07e6-4912-a0e3-6cddf1df2f5b,Madar Yaseen,5,Perfect product!,excellent
review-1da968fd-61a6-4fa9-b87f-43815cef355b,Dharish Rao,5,Excellent,say best cam amature photography enthusiasts mostly use point shoot family functions spl occasions works superb pretty fast taking pics auto mode offers basic modes cameras exceptional picture clarity go looking cheap camera professional quality photos hardly camera market offers value money
review-f3f37ca1-6ce4-4efd-b47a-a251361326e7,Nandish Gowda,4,Wonderful,superb
review-24433d20-a5ff-43ca-834b-b550a087d605,I PRABHU IRUDAYARAJ,5,Mind-blowing purchase,nice
review-5c240ff2-4b88-40cb-8f5b-66bdf2d1b23b,Amit Kumar Sandil,5,Best in the market!,nice picture capture zoom issue
review-f9308639-3f58-4b14-807e-4f3268013e82,Mukesh Bhardwaj,5,Worth every penny,exilant camera beginnersthe qulity photos good
review-b2edd581-64e5-4aef-b661-d2dd9b7e4835,Tarun Singh,5,Best in the market!,great experience good manual focusonly aouto focus well else view become blurred
review-824e4823-1d91-4b5b-88f3-18039ff678da,Mool singh Shekhawat,5,Mind-blowing purchase,greaaat
review-50738ce7-ebb3-4464-b6d5-424d2b10c4fb,Akshai Anilkumar,4,Very Good,good 4 months
review-6639ceb8-2b5b-4294-8d44-d48670071ee0,Ajay Verma,5,Wonderful,sexc product love
review-5fb017e9-3e3d-466f-b331-e12a625c02a8,Nithin Poojary,4,Wonderful,nice
review-eb2a1071-7e1f-40fc-a9aa-850befe074c5,Flipkart Customer,5,Excellent,bhai nice quality perfect begneers
review-34460279-dcf1-4a7b-bc9f-b1c72704dba6,Pankaj Kumar Pant,4,Wonderful,good beginners
review-61f4cc75-dc95-4ee0-96c9-650d9ac93c95,Amir Ali,5,Awesome,first dslr best features start
review-1db74d5d-2f2f-4335-93f2-c02bddb80bc9,Flipkart Raghavendra M,4,Pretty good,good
review-94bc5a20-e0c3-49bf-80ca-a7d4088f86f0,Flipkart Customer,5,Awesome,amazing camera
review-ba325e2f-ac1f-422a-a071-95e3f4eeb97b,Sourav Chattopadhyay,5,Highly recommended,working nicely
review-4d5b9994-6330-48ce-b5c3-12eda4e4ae65,Flipkart Customer,5,Brilliant,thanks flipkart time deliveryperfect camera beginners
review-4b52c52a-5f77-4245-9c29-1058652d2488,Flipkart Customer,5,Fabulous!,super
review-53d73a5e-4e69-46d4-bd4f-ac0d366dd646,Bhupen Konwar,3,Decent product,best camera beginners lower budget
review-30c909e3-75df-4fd0-b5ce-8ba65724ec98,Flipkart Customer,5,Terrific purchase,good
review-a00448c8-fcc5-4a0b-bbf5-8fd1d5d864cd,Adina Sherpa,5,Worth every penny,nice producteasy useand love advanced features fast delivery wellover
review-b837bab5-aa69-4b95-8432-c3e5a6b2f68c,Rocky Rathiya,5,Terrific purchase,nice camera
review-55b1d0ca-39a8-479c-a76c-03480d431575,ADITH V MOHANAN,5,Terrific,superb price range dnd think jst hit button
review-f103e9f8-0a96-4e8b-824d-be207421bd96,Flipkart Customer,5,Must buy!,excellent product
review-cbe345b5-1246-47a1-b724-2695312c8308,Ajoy Barua,5,Just wow!,good camera great features
review-6a243d12-9d3e-4ce2-b0d6-37c2eb660d65,SUBHENDU MAHAPATRA,4,Good choice,nice product lcd display better value money definitely
review-109ef593-d05c-418f-8eb1-7009a52cc136,Flipkart Customer,4,Value-for-money,nice productgood packingbought sonhe happy
review-1646876e-4a7f-426f-88f2-bb4ea297ea6b,Love Kesharwani,4,Worth the money,camera good photos
review-b9f59af2-1b27-4ea5-be16-83200b5336fb,Saurav Sen,5,Worth every penny,great deal
review-5fa7e858-8754-42d7-af8b-33920dda6cbc,BHARTI PATEL,5,Super!,gud camera
review-2ede7fdf-8611-4e51-be98-cf03bb8054f1,Flipkart Customer,5,Wonderful,good product im enjoying really dslr
review-ca40d2a7-6508-4f2b-b448-d8c31b8f5d36,Akanksha tyagi,5,Simply awesome,awesome product
review-258106bf-ba3b-45f0-aea0-090fe490dc0c,Flipkart Customer,5,Terrific purchase,best product
review-9ed21e0f-e963-46b2-90b6-2f3430b5ceeb,Babu Nair,4,Pretty good,super
review-f5b73428-ae3f-43cb-abb0-912dc1179045,Santosh Kumar,5,Super!,nice good camera
review-e79f9829-beb8-4240-92d8-86c7128c58af,Flipkart Customer,5,Super!,excellent product
review-ad9e70e8-9c54-4d63-93a4-d3f3a2b9fa01,Ashraful Alom Mondal,4,Nice product,nice product
review-733075c3-c5a3-48df-8faa-2a45b065e336,Sachina Kumara,3,Good,good
review-30d3bdb6-2d85-4c6c-817f-36bcc1507180,Flipkart Customer,5,Must buy!,good
review-64236ad5-c9df-4321-bf58-ca3dc02e2eec,Sahil Atri,5,Terrific purchase,good beginners
review-a16be53a-95a7-4099-84ad-0ce0b5a8edad,Vikram Ramani,4,Value-for-money,good dslr good photos manual mode want high speed performance prolly one
review-a39b9b0b-9c35-4ce0-9166-83993de0a0e7,Flipkart Customer,5,Awesome,lovely camera
review-da8c259f-f048-4433-8758-4cf49b332173,Ishan singhal,3,Nice,display good low resolution
review-172a53cb-ba92-407a-8f2f-93916ae7ffa8,Pinaki Dey,5,Awesome,aaaaaasssssssoooooowwwmmmmmwow
review-fbdd0ed4-7ed7-42d5-a347-e1c4fb3f936b,Satgur Saran,4,Value-for-money,good image quality please add mony buy 1300d
review-cfdb0a31-5a3d-49db-bb3c-f326c0a72196,Riku Rajkhowa,4,Really Nice,nice packaging minimum possible time delivery merchandise got really unbelievable deal sites
review-fccd9541-138a-4c97-aa36-a655a0faa612,Flipkart Customer,5,Classy product,good product price fixed
review-a3ea980b-09aa-4dd1-9557-a8ea59de03ad,ankit yadav,5,Fabulous!,n ice
review-c4e79636-baed-4cbe-bd26-3a0d429c0166,Shravan Kamath,5,Terrific,nice camera beginners
review-30ebb0bf-7cd7-4485-983e-855ad672f94b,Sandeep Nath,5,Fabulous!,awesome im happy
review-6560362e-6320-41ef-af8e-2cc1730952ae,9097573414 9097573414,4,Delightful,good
review-b0067d93-35f1-4f9a-884e-db6fe605a936,Abhishek Kundu,5,Great product,good let see days
review-d6a763b7-2cbf-46eb-a32d-5b9724be77cd,Vaghela Kishor,5,Terrific,nice canon camera
review-eb667c24-98c7-46e1-b95e-bf692a74fd1e,kunal Chopra,3,Fair,perfect cam
review-73cc9c0b-11d8-49a8-9c06-a571240bd86d,Sailesh Kumar,3,Just okay,nice product
review-6a00e58a-3e37-4bf1-bdc5-4f35c2ac34f7,manish nath,5,Terrific,beginners
review-595200e1-d4a4-4633-ac47-fb0e53603552,Bharat Ashok Chebrolu,4,Delightful,great
review-76daf79a-4690-4248-9253-c218afd250d1,Flipkart Customer,4,Value-for-money,superb quality price
review-b9cc4a77-dd2c-49c4-ab58-e738bffbd883,J.J Saikia,1,Very poor,worst camera working properly lens got vapour
review-6b209cb2-5aa3-4362-a241-60180e227c24,Flipkart Customer,4,Good quality product,good
review-49d1fd2c-2b6b-4f5c-b04c-c20c6afdc8d7,BOINA RAMUDU,4,Very Good,nice product
review-9f08466c-b24c-4ec7-998c-25e03964da8f,Flipkart Customer,5,Terrific,nice
review-09cfd3cb-da45-4bd1-81eb-27eb2d006ad0,Flipkart Customer,5,Classy product,good one keep clicking
review-0f3f6198-0940-4d9c-bfc4-d8655e01a1c8,Amit Jain,5,Super!,awesome product canonits really fun taking pictures device
review-9ed88b9b-1625-40a9-afc0-6aeff2ce9ed5,Flipkart Customer,5,Worth every penny,good product n nice one
review-90e1cbf8-4e05-456c-aaf7-0b28d8a10d54,Venky Venky,5,Great product,excellent dslr
review-2ac34dff-d50e-46ee-b329-b6ba5c796437,Lavande,4,Very Good,good
review-cea3389c-1033-4775-b29a-87d4b056ce79,altab siddique,5,Classy product,nic camera love canon
review-0ce35ffe-ecf2-4751-824e-6316aeeeab54,Flipkart Customer,5,Fabulous!,good
review-6303c35b-d88c-4c17-a5ed-2bcd1ad905ff,Aravind K,4,Really Nice,nice productgood beginners
review-5de9589a-669d-4b95-bf4a-039aaf31651f,Manoj Kumar,1,Waste of money!,good performance bad poor image shoot camera donot like camera
review-1cb6aeef-cecb-4098-961e-c29a65ed0149,Arun Speed,5,Highly recommended,first best
review-35dafcf2-a984-4969-9276-54f078a051f3,Sujeet Shirgaonkar,1,Absolute rubbish!,third class picture quality
review-d164b7c4-cbb4-47e3-82b8-dbd1e7c4ce49,Vaitheeswara Arun,4,Really Nice,nice
review-48e1220c-fd8f-4217-baf0-fc9c07e8bf52,Flipkart Customer,5,Wonderful,good
review-bf4cbff4-0be7-4dcc-8038-d6c0053a396d,Sagar Singh,4,Really Nice,awsm productmust buy things provided box
review-d7cc4b60-fcf5-4b94-8315-583b9c2d677d,suman mahato,5,Classy product,awesome dslr pricei dream buy dslr momenti bought dslr dream totally fullfilwait listento honest thinking start blog kind youtube content please dont buy thisif would like buy dslr photoshot go itat point time think need quality photos easily add lensthank
review-628138d0-5588-429b-8b0b-824a70b53c2d,Harikrishna K,5,Super!,excellent worthy
review-26730566-f0db-47bd-bb00-be3813878eab,Flipkart Customer,5,Awesome,happy buy good beginners great wildlife photography
review-8ee2df21-f929-4c7d-9a9f-a5fc8a2d3851,Tanmay Jagtap,5,Worth every penny,best product
review-3e1e715d-1aa7-4ca3-8581-80f6ee86bb2a,Nitin N,5,Perfect product!,good price range
review-943c56d4-5367-43f7-a44b-6b9590b92fd7,Flipkart Customer,5,Best in the market!,good one beginners
review-3d3ae858-8189-4710-a4a3-12b6ecc474c6,CHALLA MADHUSUDANA Rao,5,Highly recommended,good
review-56f41ea5-45fc-4c1b-bc8c-9342e2655506,Aklesh Patel,5,Just wow!,good product
review-125b93c7-697f-4480-a8bd-5dbf972d284d,Raja Puttaswamy,5,Fabulous!,nice camera light weight easy hold since new photography need learn lot things
review-5348a285-04dd-4c3f-b8a5-c66dfa3da25c,Hemant Bisht,5,Must buy!,awsome product
review-3f348854-b757-4672-a95b-81871174ff1d,Deepu Areekkal,5,Fabulous!,awesome
review-0cbbe820-6e04-47d7-81ea-8a62e89661d5,Praveen,5,Terrific purchase,amazing love camera
review-bffa7d09-7147-4820-a805-dbe578429284,Saikat Singh,4,Delightful,awasome
review-7b214606-4b11-4405-9982-844fc561e228,ASWINI KUMAR RANA,5,Simply awesome,good
review-ab468dab-4691-43fb-a21f-e2725624c213,Shanilesh M,3,Good,using simple
review-abcbad16-3de2-459c-b36b-5e3c9f384d7e,Tulsi Dewangan,4,Pretty good,good camera
review-34163a16-25d8-47a1-b6c3-03cfbf9e87ca,raju,4,Nice product,product good package seal little tampered
review-033ef480-b5d6-4eb2-a792-ff2631d1f2e0,Flipkart Customer,5,Best in the market!,good
review-ce4d75fe-54d7-4324-a0ca-dd7221df6d3c,GOWTHAM MN,4,Worth the money,good beginners
review-ce889991-a415-4c49-b4e4-3dd5f1b635b5,younis jafari,5,Super!,nice product
review-6fa89c2b-c8d1-4db0-b253-a8f84f8688e5,Flipkart Customer,4,Worth the money,fantastic
review-1f323a71-f524-4b98-a6d6-e5b06141e7b9,Vinay Netam,5,Super!,good camera
review-bd18c9d5-e098-4ae0-8fdf-9aad573235c5,Flipkart Customer,5,Wonderful,excellent product cannon
review-f3e3704e-7e64-41b3-85d0-4725bc076ad0,Paramesh Uggina,5,Mind-blowing purchase,really sooo good fully satisfied price camera quality
review-52ad6bf4-25c3-4c58-986d-c861f5872570,Ganesh Mhatre,5,Mind-blowing purchase,good product thanks flipkart
review-c18ba6e4-2f69-41d5-8f61-08a079095e5b,Manjunath Singh,5,Highly recommended,awesome camera lenses good thanks flipkart
review-265cc58f-cece-44d9-9df8-36af690d4a8c,Lalit Dashora,1,Worst experience ever!,lens blur unexpected product
review-6ced0feb-c1ac-49d5-9895-e69509ca8803,Anil singh,5,Super!,excellent camera latest tech also controllability shoot wireless using mobile
review-23d874d2-3d14-4830-ad13-a0d413b60ebd,Nagendra E,1,CHEATING,bad cheated
review-5baf049a-6b04-472a-ab18-edf2aebaf6ee,Sangam Chaudhary,5,Brilliant,nice product photography
review-c8a74e3a-e1fa-40db-b931-5793f55f12b2,Sanjeev Yadav,5,Classy product,nice love cemra
review-14adc80d-a7e5-4b48-ac5c-4161c9c95290,himanshu rathore,4,Really Nice,nice product
review-822cd1dd-43b5-4c9e-83fb-9391ae30f123,Samir Vedak,5,Must buy!,great experience worth buying
review-17bd21a4-fdf3-470e-9434-8a0244936dcc,Baburajan ck,4,Wonderful,good
review-f07c3aeb-87fa-496d-95de-0fa2767dcca4,Tanmay Ghosh,5,Super!,fantastic camera start
review-63f6326e-e44e-498e-9382-7acafffabdf2,Dibyendu Barman,5,Awesome,best beginners
review-87ac4966-64ce-4335-a190-0838e66f45c3,Achyut Shannigrahi,5,Great product,awesome
review-5afbf6d2-916e-43cb-8908-fac8259f313b,Flipkart Customer,5,Mind-blowing purchase,nice
review-a14818ea-d349-4ff7-8cda-2b0115bddfe9,Flipkart Customer,5,Mind-blowing purchase,grt camera need 1more lense 55250
review-e81b4ee9-0656-4fe8-807f-12b7d3db0b5e,FAIYAJ KHAN,1,Useless product,bad quality
review-227cdf9d-45c0-4a0c-aa29-de425fff9ca9,Ankit Saxena,5,Worth every penny,waoo amazing quality
review-f05b0e28-013d-4f78-8266-9057e243e13c,Nirjhar Pal,5,Perfect product!,good camera blurr effect works properly good one new photographers camera es mode also
review-1a0aa6fc-bd55-4158-86e6-95c5a3f0afcc,NAKUL Yadav,4,Good choice,quality good video mode audio provide camera
review-f0b2ead9-319a-467a-a61f-ec4f655de59a,Kanchan Kushwaha,1,Absolute rubbish!,bad experience life
review-dac7ad9b-afdf-45e7-a557-960db22189e5,Ravi Kumar,5,Terrific purchase,sorry mistec
review-503243ee-0168-4681-9739-8e8929fd20e7,Rajesh L,5,Simply awesome,best delivery nice camera
review-e4600e16-0d5d-4a6d-9016-1a2837e20ff4,Tangku Sangma,5,Highly recommended,worth
review-eb71fd2c-ac90-4b8f-87d2-985c4d8926ab,Shailesh Jangam,5,Must buy!,great product got cheap price bluetooth headset
review-59c4b50e-3842-4392-a4b9-1126f21d2a91,Mallick Afride,3,Does the job,camera bessst
review-d3c97cd1-7fea-41dd-a61b-44552c8ac8af,JAYRAJ SINGH PARMAR,5,Terrific purchase,nice
review-27e8870a-6376-4c85-9cd3-0d6f0688c49b,Deepa Sahu,5,Just wow!,nice products
review-972072d7-0182-4558-881f-6dd8f1a1b8cb,Flipkart Customer,5,Terrific purchase,nice
review-dcf166ed-c9a3-4ae3-b471-0dc2bc7c7635,Vinay Sharma,5,Awesome,bought first time seems ultimate camera
review-eed90b9d-86f9-4d3f-ba96-036aa8a1492e,Flipkart Customer,4,Very Good,product good happy good delivery
review-6b2c853c-616d-4c4a-8799-bec49d19c64e,Flipkart Customer,5,Simply awesome,buy good camera
review-2ce0f455-cc9c-4890-95e2-84312898ed34,Birendra Singh,5,Great product,amazing camera price
review-103b6f8f-26dd-4d2d-9abb-06b324fe8ae9,Rifat Ahmed,4,Wonderful,perfect beginners wanna upgrade photography gear android camera something decent budget
review-34834731-6b02-4385-b9de-d4b426c79805,Debraj Mondal,1,Horrible,bad product return rejected
review-b2d4f621-bf0c-4bde-b0b8-b783c55a3bab,Flipkart Customer,5,Mind-blowing purchase,good item
review-fd8fa227-2741-4c30-9922-3360049e437d,Karthik k,4,Nice product,awesome camera great pricelove
review-04fe90bf-c3fa-41a1-bc73-fbb019c80a55,Ashutosh Rai,5,Worth every penny,nice camera video graphic photography
review-7a9833bf-3636-4db3-8265-77118e1f0f77,Flipkart Customer,5,Highly recommended,nice product
review-73559271-6781-4ea1-8aec-893be501799b,Ankit Soni,5,Fabulous!,owsome camera compromise
review-82af1b46-72a8-4a3b-b4a7-a1442a10e96f,Debjit Dey,5,Simply awesome,nice
review-aa7a6ba2-0dbd-4e11-9cd4-13cb57a36c16,Bablu Kumar,5,Fabulous!,nice camera
review-09291a58-939a-48a0-bc3a-09d8c6ae96dc,Bhaskar jyoti Nath,5,Mind-blowing purchase,v good
review-1843a48f-ed49-48b5-a9c1-f40d37425a73,Bhagyadhar Das,5,Brilliant,osm
review-9494bbd5-ec0c-4dc2-bba6-d623ebc8d10f,Rohit Baruah,5,Brilliant,good price
review-611a7bff-bdc1-4a9a-99e0-3dcdee0c04f8,Gourab Sinha,5,Terrific,amazing
review-a473caa4-49b5-4dca-abcc-d30df3a122d2,Debjyoti Barua,5,Classy product,pretty good
review-df6ae19d-dbd6-422f-a2ef-1a741e0efbcb,Rajan Gupta,5,Great product,nice product
review-8812e4f1-f934-4674-bb28-6058353812ba,Kuldeep Kumar,5,Must buy!,nice
review-7c5ccaf3-7786-47d0-aaa7-12df144163b7,Neeraj Saini,5,Highly recommended,got camera 2 days actual delivery date liked thanks
review-fd6b6649-24a9-4c12-9381-3b939e2a4f12,Subhojit Chakraborty,5,Best in the market!,classic set
review-d74265dd-0e76-4d45-960c-c0d10423f3bb,jignesh patel,4,Really Nice,budget dslr good
review-8cc00abc-8e6b-47f1-8ae3-90ae188c5464,Flipkart Customer,5,Great product,best dslr price range 20kits basic modelso dont expect morebut yes far better point zoom camsdoesnt good zoo could betteri purchased 18990 big billion day saletill learning modei exploring options
review-3c84b283-d0a1-4f0d-8365-103c9cf45a02,Shyam Sundar Paul,5,Brilliant,camera finebut motorola bluetooth headset old packing materials good delivery flipcart
review-c15d7b22-1e99-44fd-ae18-298c77a1c631,mahibul,5,Simply awesome,good
